ontology,go_id,go_name,root_node,n_chips,total_probe_memberships,semantic_preblock_go_id,semantic_preblock_n_terms,semantic_preblock_ic,semantic_preblock_method,semantic_preblock_id,semantic_preblock_name,semantic_cluster_id,semantic_block_id,semantic_block_name,cluster_method,semantic_similarity_cutoff,semantic_block_n_terms
BP,GO:0007599,hemostasis,biological_process,2,61,GO:0050878,25,5.526984098518357,go_ancestor_prepartition,BP_GO_0050878,regulation of body fluid levels,BP_GO_0050878_5,BP_GO_0050878,regulation of body fluid levels,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0030157,pancreatic juice secretion,biological_process,1,5,GO:0050878,25,5.526984098518357,go_ancestor_prepartition,BP_GO_0050878,regulation of body fluid levels,BP_GO_0050878_6,BP_GO_0050878,regulation of body fluid levels,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0030193,regulation of blood coagulation,biological_process,1,11,GO:0050878,25,5.526984098518357,go_ancestor_prepartition,BP_GO_0050878,regulation of body fluid levels,BP_GO_0050878_7,BP_GO_0050878,regulation of body fluid levels,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0030194,positive regulation of blood coagulation,biological_process,1,14,GO:0050878,25,5.526984098518357,go_ancestor_prepartition,BP_GO_0050878,regulation of body fluid levels,BP_GO_0050878_7,BP_GO_0050878,regulation of body fluid levels,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0035810,positive regulation of urine volume,biological_process,1,10,GO:0050878,25,5.526984098518357,go_ancestor_prepartition,BP_GO_0050878,regulation of body fluid levels,BP_GO_0050878_8,BP_GO_0050878,regulation of body fluid levels,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0070527,platelet aggregation,biological_process,2,62,GO:0050878,25,5.526984098518357,go_ancestor_prepartition,BP_GO_0050878,regulation of body fluid levels,BP_GO_0050878_9,BP_GO_0050878,regulation of body fluid levels,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0090330,regulation of platelet aggregation,biological_process,2,13,GO:0050878,25,5.526984098518357,go_ancestor_prepartition,BP_GO_0050878,regulation of body fluid levels,BP_GO_0050878_9,BP_GO_0050878,regulation of body fluid levels,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0002407,dendritic cell chemotaxis,biological_process,1,23,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_1,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0002548,monocyte chemotaxis,biological_process,2,30,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_1,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0010818,T cell chemotaxis,biological_process,1,15,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_1,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0030595,leukocyte chemotaxis,biological_process,2,17,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_1,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0048246,macrophage chemotaxis,biological_process,1,12,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_1,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0048247,lymphocyte chemotaxis,biological_process,1,6,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_1,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0072678,T cell migration,biological_process,1,7,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_10,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:2000391,positive regulation of neutrophil extravasation,biological_process,1,5,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_11,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:2000406,positive regulation of T cell migration,biological_process,2,28,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_12,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0002523,leukocyte migration involved in inflammatory response,biological_process,1,15,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_2,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0050900,leukocyte migration,biological_process,2,43,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_2,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0002687,positive regulation of leukocyte migration,biological_process,2,19,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_3,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0002693,positive regulation of cellular extravasation,biological_process,1,6,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_3,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0071677,positive regulation of mononuclear cell migration,biological_process,1,5,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_3,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:2000439,positive regulation of monocyte extravasation,biological_process,1,5,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_3,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0002690,positive regulation of leukocyte chemotaxis,biological_process,1,14,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_4,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0010759,positive regulation of macrophage chemotaxis,biological_process,2,20,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_4,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0090023,positive regulation of neutrophil chemotaxis,biological_process,2,25,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_4,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0090026,positive regulation of monocyte chemotaxis,biological_process,2,27,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_4,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:2000510,positive regulation of dendritic cell chemotaxis,biological_process,1,9,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_4,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0010820,positive regulation of T cell chemotaxis,biological_process,2,18,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_5,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:2000503,positive regulation of natural killer cell chemotaxis,biological_process,1,7,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_5,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0030593,neutrophil chemotaxis,biological_process,2,55,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_6,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0048245,eosinophil chemotaxis,biological_process,1,19,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_6,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0035696,monocyte extravasation,biological_process,1,8,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_7,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0050901,leukocyte tethering or rolling,biological_process,2,31,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_8,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0072672,neutrophil extravasation,biological_process,1,5,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_9,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:1990266,neutrophil migration,biological_process,1,5,GO:0050900,30,5.421486229656551,go_ancestor_prepartition,BP_GO_0050900,leukocyte migration,BP_GO_0050900_9,BP_GO_0050900,leukocyte migration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,28
BP,GO:0090238,positive regulation of arachidonic acid secretion,biological_process,1,6,GO:0051046,31,5.1741627238956145,go_ancestor_prepartition,BP_GO_0051046,regulation of secretion,BP_GO_0051046_singleton_1,BP_GO_0051046,regulation of secretion,singleton_one_term,0.7,1
BP,GO:0051049,regulation of transport,biological_process,2,35,GO:0051049,125,4.04606660674518,go_ancestor_prepartition,BP_GO_0051049,regulation of transport,BP_GO_0051049_1,BP_GO_0051049,regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,2
BP,GO:0150111,regulation of transepithelial transport,biological_process,2,18,GO:0051049,125,4.04606660674518,go_ancestor_prepartition,BP_GO_0051049,regulation of transport,BP_GO_0051049_1,BP_GO_0051049,regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,2
BP,GO:0051623,positive regulation of norepinephrine uptake,biological_process,2,15,GO:0051050,49,4.875202787458081,go_ancestor_prepartition,BP_GO_0051050,positive regulation of transport,BP_GO_0051050_singleton_1,BP_GO_0051050,positive regulation of transport,singleton_one_term,0.7,1
BP,GO:0002091,negative regulation of receptor internalization,biological_process,2,13,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_1,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0060455,negative regulation of gastric acid secretion,biological_process,1,9,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_10,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:1904153,"negative regulation of retrograde protein transport, ER to cytosol",biological_process,1,10,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_11,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0010700,negative regulation of norepinephrine secretion,biological_process,1,5,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_2,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0033602,negative regulation of dopamine secretion,biological_process,1,6,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_2,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0032369,negative regulation of lipid transport,biological_process,1,5,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_3,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0032375,negative regulation of cholesterol transport,biological_process,1,5,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_3,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0090370,negative regulation of cholesterol efflux,biological_process,1,5,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_3,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0042308,negative regulation of protein import into nucleus,biological_process,1,12,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_4,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0046826,negative regulation of protein export from nucleus,biological_process,1,5,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_4,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0045806,negative regulation of endocytosis,biological_process,2,12,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_5,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0048261,negative regulation of receptor-mediated endocytosis,biological_process,1,10,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_5,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0046676,negative regulation of insulin secretion,biological_process,2,28,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_6,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0050709,negative regulation of protein secretion,biological_process,2,24,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_6,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0046882,negative regulation of follicle-stimulating hormone secretion,biological_process,1,6,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_7,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0046888,negative regulation of hormone secretion,biological_process,1,7,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_7,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0050765,negative regulation of phagocytosis,biological_process,2,19,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_8,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0051051,negative regulation of transport,biological_process,2,11,GO:0051051,31,5.579145322947372,go_ancestor_prepartition,BP_GO_0051051,negative regulation of transport,BP_GO_0051051_9,BP_GO_0051051,negative regulation of transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0006275,regulation of DNA replication,biological_process,2,50,GO:0051052,32,5.2135378891304445,go_ancestor_prepartition,BP_GO_0051052,regulation of DNA metabolic process,BP_GO_0051052_1,BP_GO_0051052,regulation of DNA metabolic process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0008156,negative regulation of DNA replication,biological_process,1,8,GO:0051052,32,5.2135378891304445,go_ancestor_prepartition,BP_GO_0051052,regulation of DNA metabolic process,BP_GO_0051052_1,BP_GO_0051052,regulation of DNA metabolic process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
BP,GO:0045740,positive regulation of DNA replication,biological_process,2,27,GO:0051052,32,5.2135378891304445,go_ancestor_prepartition,BP_GO_0051052,regulation of DNA metabolic process,BP_GO_0051052_1,BP_GO_0051052,regulation of DNA metabolic process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18
