ontology,semantic_block_id,semantic_block_name,root_node,semantic_cluster_id,n_terms,representative_go_ids,representative_terms,cluster_method,semantic_similarity_cutoff,semantic_block_n_terms,preblock_method,preblock_go_id
BP,BP_GO_0046907,intracellular transport,biological_process,BP_GO_0046907_8,3,GO:0034498; GO:0034499; GO:0042147,"early endosome to Golgi transport; late endosome to Golgi transport; retrograde transport, endosome to Golgi",GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23,go_ancestor_prepartition,GO:0046907
BP,BP_GO_0046907,intracellular transport,biological_process,BP_GO_0046907_9,1,GO:0045022,early endosome to late endosome transport,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23,go_ancestor_prepartition,GO:0046907
BP,BP_GO_0048285,organelle fission,biological_process,BP_GO_0048285_1,4,GO:0000070; GO:0007076; GO:0007080; GO:0051315,mitotic sister chromatid segregation; mitotic chromosome condensation; mitotic metaphase plate congression; attachment of mitotic spindle microtubules to kinetochore,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18,go_ancestor_prepartition,GO:0048285
BP,BP_GO_0048285,organelle fission,biological_process,BP_GO_0048285_10,2,GO:0051256; GO:0090307,mitotic spindle midzone assembly; mitotic spindle assembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18,go_ancestor_prepartition,GO:0048285
BP,BP_GO_0048285,organelle fission,biological_process,BP_GO_0048285_11,1,GO:1902425,positive regulation of attachment of mitotic spindle microtubules to kinetochore,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18,go_ancestor_prepartition,GO:0048285
BP,BP_GO_0048285,organelle fission,biological_process,BP_GO_0048285_2,1,GO:0000280,nuclear division,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18,go_ancestor_prepartition,GO:0048285
BP,BP_GO_0048285,organelle fission,biological_process,BP_GO_0048285_3,2,GO:0000712; GO:0007131,resolution of meiotic recombination intermediates; reciprocal meiotic recombination,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18,go_ancestor_prepartition,GO:0048285
BP,BP_GO_0048285,organelle fission,biological_process,BP_GO_0048285_4,1,GO:0007084,mitotic nuclear membrane reassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18,go_ancestor_prepartition,GO:0048285
BP,BP_GO_0048285,organelle fission,biological_process,BP_GO_0048285_5,2,GO:0007088; GO:0045840,regulation of mitotic nuclear division; positive regulation of mitotic nuclear division,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18,go_ancestor_prepartition,GO:0048285
BP,BP_GO_0048285,organelle fission,biological_process,BP_GO_0048285_6,1,GO:0007100,mitotic centrosome separation,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18,go_ancestor_prepartition,GO:0048285
BP,BP_GO_0048285,organelle fission,biological_process,BP_GO_0048285_7,1,GO:0007130,synaptonemal complex assembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18,go_ancestor_prepartition,GO:0048285
BP,BP_GO_0048285,organelle fission,biological_process,BP_GO_0048285_8,2,GO:0007141; GO:0007143,male meiosis I; female meiotic nuclear division,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18,go_ancestor_prepartition,GO:0048285
BP,BP_GO_0048285,organelle fission,biological_process,BP_GO_0048285_9,1,GO:0016559,peroxisome fission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,18,go_ancestor_prepartition,GO:0048285
BP,BP_GO_0048468,cell development,biological_process,BP_GO_0048468_1,1,GO:0002076,osteoblast development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3,go_ancestor_prepartition,GO:0048468
BP,BP_GO_0048468,cell development,biological_process,BP_GO_0048468_2,2,GO:0048468; GO:0048469,cell development; cell maturation,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3,go_ancestor_prepartition,GO:0048468
BP,BP_GO_0048513,animal organ development,biological_process,BP_GO_0048513_1,2,GO:0001889; GO:0097421,liver development; liver regeneration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16,go_ancestor_prepartition,GO:0048513
BP,BP_GO_0048513,animal organ development,biological_process,BP_GO_0048513_2,1,GO:0001890,placenta development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16,go_ancestor_prepartition,GO:0048513
BP,BP_GO_0048513,animal organ development,biological_process,BP_GO_0048513_3,2,GO:0030325; GO:0030878,adrenal gland development; thyroid gland development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16,go_ancestor_prepartition,GO:0048513
BP,BP_GO_0048513,animal organ development,biological_process,BP_GO_0048513_4,1,GO:0030879,mammary gland development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16,go_ancestor_prepartition,GO:0048513
BP,BP_GO_0048513,animal organ development,biological_process,BP_GO_0048513_5,4,GO:0031016; GO:0031018; GO:0043588; GO:0048513,pancreas development; endocrine pancreas development; skin development; animal organ development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16,go_ancestor_prepartition,GO:0048513
BP,BP_GO_0048513,animal organ development,biological_process,BP_GO_0048513_6,1,GO:0031100,animal organ regeneration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16,go_ancestor_prepartition,GO:0048513
BP,BP_GO_0048513,animal organ development,biological_process,BP_GO_0048513_7,1,GO:0043931,ossification involved in bone maturation,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16,go_ancestor_prepartition,GO:0048513
BP,BP_GO_0048513,animal organ development,biological_process,BP_GO_0048513_8,3,GO:0048535; GO:0048536; GO:0048538,lymph node development; spleen development; thymus development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16,go_ancestor_prepartition,GO:0048513
BP,BP_GO_0048513,animal organ development,biological_process,BP_GO_0048513_9,1,GO:0060348,bone development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16,go_ancestor_prepartition,GO:0048513
BP,BP_GO_0048514,blood vessel morphogenesis,biological_process,BP_GO_0048514_1,5,GO:0001525; GO:0001570; GO:0002040; GO:0048514; GO:0048844,angiogenesis; vasculogenesis; sprouting angiogenesis; blood vessel morphogenesis; artery morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,13,go_ancestor_prepartition,GO:0048514
BP,BP_GO_0048514,blood vessel morphogenesis,biological_process,BP_GO_0048514_2,1,GO:0002042,cell migration involved in sprouting angiogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,13,go_ancestor_prepartition,GO:0048514
BP,BP_GO_0048514,blood vessel morphogenesis,biological_process,BP_GO_0048514_3,2,GO:0035909; GO:0035912,aorta morphogenesis; dorsal aorta morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,13,go_ancestor_prepartition,GO:0048514
BP,BP_GO_0048514,blood vessel morphogenesis,biological_process,BP_GO_0048514_4,1,GO:0060982,coronary artery morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,13,go_ancestor_prepartition,GO:0048514
BP,BP_GO_0048514,blood vessel morphogenesis,biological_process,BP_GO_0048514_5,1,GO:0090051,negative regulation of cell migration involved in sprouting angiogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,13,go_ancestor_prepartition,GO:0048514
BP,BP_GO_0048514,blood vessel morphogenesis,biological_process,BP_GO_0048514_6,1,GO:1903588,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,13,go_ancestor_prepartition,GO:0048514
BP,BP_GO_0048514,blood vessel morphogenesis,biological_process,BP_GO_0048514_7,1,GO:1903589,positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,13,go_ancestor_prepartition,GO:0048514
BP,BP_GO_0048514,blood vessel morphogenesis,biological_process,BP_GO_0048514_8,1,GO:2001214,positive regulation of vasculogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,13,go_ancestor_prepartition,GO:0048514
BP,BP_GO_0048519,negative regulation of biological process,biological_process,BP_GO_0048519_1,1,GO:0032897,negative regulation of viral transcription,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3,go_ancestor_prepartition,GO:0048519
BP,BP_GO_0048519,negative regulation of biological process,biological_process,BP_GO_0048519_2,1,GO:0042754,negative regulation of circadian rhythm,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3,go_ancestor_prepartition,GO:0048519
BP,BP_GO_0048519,negative regulation of biological process,biological_process,BP_GO_0048519_3,1,GO:0045071,negative regulation of viral genome replication,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3,go_ancestor_prepartition,GO:0048519
BP,BP_GO_0048522,positive regulation of cellular process,biological_process,BP_GO_0048522_singleton_1,1,GO:0051781,positive regulation of cell division,singleton_one_term,0.7,1,go_ancestor_prepartition,GO:0048522
BP,BP_GO_0048523,negative regulation of cellular process,biological_process,BP_GO_0048523_1,1,GO:0051782,negative regulation of cell division,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3,go_ancestor_prepartition,GO:0048523
BP,BP_GO_0048523,negative regulation of cellular process,biological_process,BP_GO_0048523_2,1,GO:0060354,negative regulation of cell adhesion molecule production,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3,go_ancestor_prepartition,GO:0048523
BP,BP_GO_0048523,negative regulation of cellular process,biological_process,BP_GO_0048523_3,1,GO:1903660,negative regulation of complement-dependent cytotoxicity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3,go_ancestor_prepartition,GO:0048523
BP,BP_GO_0048585,negative regulation of response to stimulus,biological_process,BP_GO_0048585_singleton_1,1,GO:0032099,negative regulation of appetite,singleton_one_term,0.7,1,go_ancestor_prepartition,GO:0048585
BP,BP_GO_0048589,developmental growth,biological_process,BP_GO_0048589_1,3,GO:0030516; GO:0030517; GO:0048671,regulation of axon extension; negative regulation of axon extension; negative regulation of collateral sprouting,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25,go_ancestor_prepartition,GO:0048589
BP,BP_GO_0048589,developmental growth,biological_process,BP_GO_0048589_10,1,GO:0061049,cell growth involved in cardiac muscle cell development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25,go_ancestor_prepartition,GO:0048589
BP,BP_GO_0048589,developmental growth,biological_process,BP_GO_0048589_11,1,GO:0061052,negative regulation of cell growth involved in cardiac muscle cell development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25,go_ancestor_prepartition,GO:0048589
BP,BP_GO_0048589,developmental growth,biological_process,BP_GO_0048589_12,1,GO:0098868,bone growth,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25,go_ancestor_prepartition,GO:0048589
BP,BP_GO_0048589,developmental growth,biological_process,BP_GO_0048589_13,1,GO:1903861,positive regulation of dendrite extension,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25,go_ancestor_prepartition,GO:0048589
BP,BP_GO_0048589,developmental growth,biological_process,BP_GO_0048589_2,2,GO:0035264; GO:0048589,multicellular organism growth; developmental growth,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25,go_ancestor_prepartition,GO:0048589
BP,BP_GO_0048589,developmental growth,biological_process,BP_GO_0048589_3,2,GO:0040014; GO:0040015,regulation of multicellular organism growth; negative regulation of multicellular organism growth,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25,go_ancestor_prepartition,GO:0048589
BP,BP_GO_0048589,developmental growth,biological_process,BP_GO_0048589_4,1,GO:0040018,positive regulation of multicellular organism growth,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25,go_ancestor_prepartition,GO:0048589
BP,BP_GO_0048589,developmental growth,biological_process,BP_GO_0048589_5,3,GO:0042246; GO:0043403; GO:0061026,tissue regeneration; skeletal muscle tissue regeneration; cardiac muscle tissue regeneration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25,go_ancestor_prepartition,GO:0048589
BP,BP_GO_0048589,developmental growth,biological_process,BP_GO_0048589_6,1,GO:0046621,negative regulation of organ growth,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25,go_ancestor_prepartition,GO:0048589
BP,BP_GO_0048589,developmental growth,biological_process,BP_GO_0048589_7,5,GO:0048675; GO:0048846; GO:0097484; GO:0097490; GO:1990138,axon extension; axon extension involved in axon guidance; dendrite extension; sympathetic neuron projection extension; neuron projection extension,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25,go_ancestor_prepartition,GO:0048589
BP,BP_GO_0048589,developmental growth,biological_process,BP_GO_0048589_8,1,GO:0060038,cardiac muscle cell proliferation,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25,go_ancestor_prepartition,GO:0048589
BP,BP_GO_0048589,developmental growth,biological_process,BP_GO_0048589_9,3,GO:0060043; GO:0060044; GO:0060045,regulation of cardiac muscle cell proliferation; negative regulation of cardiac muscle cell proliferation; positive regulation of cardiac muscle cell proliferation,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25,go_ancestor_prepartition,GO:0048589
BP,BP_GO_0048646,anatomical structure formation involved in morphogenesis,biological_process,BP_GO_0048646_1,1,GO:0032288,myelin assembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3,go_ancestor_prepartition,GO:0048646
BP,BP_GO_0048646,anatomical structure formation involved in morphogenesis,biological_process,BP_GO_0048646_2,1,GO:0048646,anatomical structure formation involved in morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3,go_ancestor_prepartition,GO:0048646
BP,BP_GO_0048646,anatomical structure formation involved in morphogenesis,biological_process,BP_GO_0048646_3,1,GO:0060174,limb bud formation,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3,go_ancestor_prepartition,GO:0048646
BP,BP_GO_0048666,neuron development,biological_process,BP_GO_0048666_1,2,GO:0016322; GO:0042551,neuron remodeling; neuron maturation,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,5,go_ancestor_prepartition,GO:0048666
BP,BP_GO_0048666,neuron development,biological_process,BP_GO_0048666_2,3,GO:0048666; GO:0048935; GO:0070593,neuron development; peripheral nervous system neuron development; dendrite self-avoidance,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,5,go_ancestor_prepartition,GO:0048666
BP,BP_GO_0048667,cell morphogenesis involved in neuron differentiation,biological_process,BP_GO_0048667_1,8,GO:0007409; GO:0007411; GO:0008045; GO:0021785; GO:0031290; GO:0060385; GO:0071679; GO:0097374,axonogenesis; axon guidance; motor neuron axon guidance; branchiomotor neuron axon guidance; retinal ganglion cell axon guidance; axonogenesis involved in innervation; commissural neuron axon guidance; sensory neuron axon guidance,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15,go_ancestor_prepartition,GO:0048667
BP,BP_GO_0048667,cell morphogenesis involved in neuron differentiation,biological_process,BP_GO_0048667_2,1,GO:0048667,cell morphogenesis involved in neuron differentiation,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15,go_ancestor_prepartition,GO:0048667
BP,BP_GO_0048667,cell morphogenesis involved in neuron differentiation,biological_process,BP_GO_0048667_3,2,GO:0048813; GO:0060997,dendrite morphogenesis; dendritic spine morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15,go_ancestor_prepartition,GO:0048667
BP,BP_GO_0048667,cell morphogenesis involved in neuron differentiation,biological_process,BP_GO_0048667_4,3,GO:0048814; GO:0050770; GO:0061001,regulation of dendrite morphogenesis; regulation of axonogenesis; regulation of dendritic spine morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15,go_ancestor_prepartition,GO:0048667
